store_id,period,state,pre_treatment_sales,cohort,relative_period,treated,sales
1082,8,RN,7.894509595430963,7,1,1,9.464880822126965
1082,9,RN,7.894509595430963,7,2,1,15.284698859734663
1082,10,RN,7.894509595430963,7,3,1,24.257659543251616
1082,11,RN,7.894509595430963,7,4,1,18.695010061701723
1082,12,RN,7.894509595430963,7,5,1,12.158130681679424
1083,1,RN,7.2875354964806105,7,-6,0,23.84353913782906
1083,2,RN,7.2875354964806105,7,-5,0,12.1801751792151
1083,3,RN,7.2875354964806105,7,-4,0,15.136061790112638
1083,4,RN,7.2875354964806105,7,-3,0,25.88985519698717
1083,5,RN,7.2875354964806105,7,-2,0,18.53049245572354
1083,6,RN,7.2875354964806105,7,-1,0,19.9899217431673
1083,7,RN,7.2875354964806105,7,0,1,22.132663910911038
1083,8,RN,7.2875354964806105,7,1,1,14.72655624887242
1083,9,RN,7.2875354964806105,7,2,1,20.647275235863802
1083,10,RN,7.2875354964806105,7,3,1,20.155258016510203
1083,11,RN,7.2875354964806105,7,4,1,17.981152097854743
1083,12,RN,7.2875354964806105,7,5,1,15.334713942844445
1084,1,RN,6.163377322486555,7,-6,0,12.700992030963254
1084,2,RN,6.163377322486555,7,-5,0,8.718244625538164
1084,3,RN,6.163377322486555,7,-4,0,4.562059292128047
1084,4,RN,6.163377322486555,7,-3,0,7.799620617513298
1084,5,RN,6.163377322486555,7,-2,0,8.59680079335474
1084,6,RN,6.163377322486555,7,-1,0,10.515489912080628
1084,7,RN,6.163377322486555,7,0,1,3.8743241504678476
1084,8,RN,6.163377322486555,7,1,1,9.119300425041256
1084,9,RN,6.163377322486555,7,2,1,12.659141595925034
1084,10,RN,6.163377322486555,7,3,1,11.137645385680456
1084,11,RN,6.163377322486555,7,4,1,5.868055843025752
1084,12,RN,6.163377322486555,7,5,1,12.723242469761779
1085,1,RN,6.397126339579545,7,-6,0,12.496112089449403
1085,2,RN,6.397126339579545,7,-5,0,11.157909125482073
1085,3,RN,6.397126339579545,7,-4,0,22.43088475534664
1085,4,RN,6.397126339579545,7,-3,0,19.25013741247412
1085,5,RN,6.397126339579545,7,-2,0,16.42949626636227
1085,6,RN,6.397126339579545,7,-1,0,23.129939051214436
1085,7,RN,6.397126339579545,7,0,1,22.966736212181104
1085,8,RN,6.397126339579545,7,1,1,22.92343137057886
1085,9,RN,6.397126339579545,7,2,1,17.89930838572779
1085,10,RN,6.397126339579545,7,3,1,28.634592255134194
1085,11,RN,6.397126339579545,7,4,1,24.64666558290132
1085,12,RN,6.397126339579545,7,5,1,20.592016150428222
1086,1,RN,11.560908920075764,7,-6,0,12.01946008015793
1086,2,RN,11.560908920075764,7,-5,0,16.60304609320139
1086,3,RN,11.560908920075764,7,-4,0,10.185177189858159
1086,4,RN,11.560908920075764,7,-3,0,13.415991742668993
1086,5,RN,11.560908920075764,7,-2,0,15.613118313304122
1086,6,RN,11.560908920075764,7,-1,0,17.535699542467498
1086,7,RN,11.560908920075764,7,0,1,9.303497541495371
1086,8,RN,11.560908920075764,7,1,1,6.525462828622301
1086,9,RN,11.560908920075764,7,2,1,20.167334565983204
1086,10,RN,11.560908920075764,7,3,1,14.315376096890063
1086,11,RN,11.560908920075764,7,4,1,23.203667233883458
1086,12,RN,11.560908920075764,7,5,1,20.833944192067733
1087,1,RN,6.628666423377849,7,-6,0,18.59757491572092
1087,2,RN,6.628666423377849,7,-5,0,14.778431430181366
1087,3,RN,6.628666423377849,7,-4,0,11.763413869505735
1087,4,RN,6.628666423377849,7,-3,0,7.2760047765273335
1087,5,RN,6.628666423377849,7,-2,0,14.415016397356293
1087,6,RN,6.628666423377849,7,-1,0,13.040232909115614
1087,7,RN,6.628666423377849,7,0,1,16.729683463786397
1087,8,RN,6.628666423377849,7,1,1,13.966618010838465
1087,9,RN,6.628666423377849,7,2,1,2.7590267273048568
1087,10,RN,6.628666423377849,7,3,1,7.389092804053837
1087,11,RN,6.628666423377849,7,4,1,8.606406059514512
1087,12,RN,6.628666423377849,7,5,1,13.381483825290177
1088,1,RN,5.295886810004274,7,-6,0,7.575470834219463
1088,2,RN,5.295886810004274,7,-5,0,7.72146991934452
1088,3,RN,5.295886810004274,7,-4,0,6.073474776905836
1088,4,RN,5.295886810004274,7,-3,0,12.101908606365853
1088,5,RN,5.295886810004274,7,-2,0,12.41941312162331
1088,6,RN,5.295886810004274,7,-1,0,14.059126456414706
1088,7,RN,5.295886810004274,7,0,1,24.561162105750988
1088,8,RN,5.295886810004274,7,1,1,10.574424539134101
1088,9,RN,5.295886810004274,7,2,1,13.968918472631813
1088,10,RN,5.295886810004274,7,3,1,17.22237659991014
1088,11,RN,5.295886810004274,7,4,1,15.711959854618264
1088,12,RN,5.295886810004274,7,5,1,9.067324264328883
1089,1,RN,7.767035943449898,7,-6,0,13.594223506336963
1089,2,RN,7.767035943449898,7,-5,0,12.331945928394951
1089,3,RN,7.767035943449898,7,-4,0,12.725772002102328
1089,4,RN,7.767035943449898,7,-3,0,6.151927893778148
1089,5,RN,7.767035943449898,7,-2,0,10.402369698242998
1089,6,RN,7.767035943449898,7,-1,0,11.364102235954954
1089,7,RN,7.767035943449898,7,0,1,15.907405268248443
1089,8,RN,7.767035943449898,7,1,1,10.776999297109585
1089,9,RN,7.767035943449898,7,2,1,13.044085542664813
1089,10,RN,7.767035943449898,7,3,1,17.285939806502807
1089,11,RN,7.767035943449898,7,4,1,3.9741968852690803
1089,12,RN,7.767035943449898,7,5,1,13.789001826866198
1090,1,RN,9.111963395575973,7,-6,0,22.279161188618957
1090,2,RN,9.111963395575973,7,-5,0,21.56034590168295
1090,3,RN,9.111963395575973,7,-4,0,19.123227245033178
1090,4,RN,9.111963395575973,7,-3,0,19.435327004162342
1090,5,RN,9.111963395575973,7,-2,0,12.186511242880599
1090,6,RN,9.111963395575973,7,-1,0,13.202220360330728
1090,7,RN,9.111963395575973,7,0,1,22.403062431793614
1090,8,RN,9.111963395575973,7,1,1,21.69570001481546
1090,9,RN,9.111963395575973,7,2,1,18.00537226316447
1090,10,RN,9.111963395575973,7,3,1,14.076544154430131
1090,11,RN,9.111963395575973,7,4,1,17.72225911424858
1090,12,RN,9.111963395575973,7,5,1,15.348468284273002
1091,1,RN,7.610470464681455,7,-6,0,11.353751810832595
1091,2,RN,7.610470464681455,7,-5,0,17.66416610517416
1091,3,RN,7.610470464681455,7,-4,0,16.203763176307856
1091,4,RN,7.610470464681455,7,-3,0,13.246657186912136
1091,5,RN,7.610470464681455,7,-2,0,7.747970162733284
1091,6,RN,7.610470464681455,7,-1,0,16.314513401901042
1091,7,RN,7.610470464681455,7,0,1,9.876047703884643
1091,8,RN,7.610470464681455,7,1,1,5.338267855554982
1091,9,RN,7.610470464681455,7,2,1,7.833334007707501
1091,10,RN,7.610470464681455,7,3,1,13.832941479081065
1091,11,RN,7.610470464681455,7,4,1,18.98490168559065
1091,12,RN,7.610470464681455,7,5,1,13.65146410552203
1092,1,RN,8.480324683014748,7,-6,0,15.429089068194175
1092,2,RN,8.480324683014748,7,-5,0,9.8522267721542
1092,3,RN,8.480324683014748,7,-4,0,15.014603308770836
1092,4,RN,8.480324683014748,7,-3,0,13.038029300410066
1092,5,RN,8.480324683014748,7,-2,0,17.45325999781467
1092,6,RN,8.480324683014748,7,-1,0,15.680718890076124
1092,7,RN,8.480324683014748,7,0,1,19.996567340839313
1092,8,RN,8.480324683014748,7,1,1,20.093595264845927
1092,9,RN,8.480324683014748,7,2,1,14.847952337342008
1092,10,RN,8.480324683014748,7,3,1,12.110695335647437
1092,11,RN,8.480324683014748,7,4,1,16.549971545400126
1092,12,RN,8.480324683014748,7,5,1,24.196960769604225
1093,1,RN,7.352284223888067,7,-6,0,8.556039719116558
1093,2,RN,7.352284223888067,7,-5,0,13.63036576629573
1093,3,RN,7.352284223888067,7,-4,0,8.55787044962747
1093,4,RN,7.352284223888067,7,-3,0,12.387977243239984
1093,5,RN,7.352284223888067,7,-2,0,10.470695591641782
1093,6,RN,7.352284223888067,7,-1,0,22.301967368678024
1093,7,RN,7.352284223888067,7,0,1,16.216142686712644
1093,8,RN,7.352284223888067,7,1,1,8.759892896651257
1093,9,RN,7.352284223888067,7,2,1,19.55356653614018
1093,10,RN,7.352284223888067,7,3,1,23.423295796533694
1093,11,RN,7.352284223888067,7,4,1,23.13482003260223
1093,12,RN,7.352284223888067,7,5,1,19.098876579988104
1094,1,RN,10.907427193803573,7,-6,0,18.48090614752805
1094,2,RN,10.907427193803573,7,-5,0,17.009795421023995
1094,3,RN,10.907427193803573,7,-4,0,12.317657149485873
1094,4,RN,10.907427193803573,7,-3,0,15.9357165278386
1094,5,RN,10.907427193803573,7,-2,0,8.402165436623537
1094,6,RN,10.907427193803573,7,-1,0,8.904935054983525
1094,7,RN,10.907427193803573,7,0,1,11.21296724568677
1094,8,RN,10.907427193803573,7,1,1,17.156270818348148
1094,9,RN,10.907427193803573,7,2,1,22.724764901840555
1094,10,RN,10.907427193803573,7,3,1,9.027079313712674
1094,11,RN,10.907427193803573,7,4,1,14.95101588881793
1094,12,RN,10.907427193803573,7,5,1,11.328779009262284
1095,1,RN,8.811006636112943,7,-6,0,18.887561370847855
1095,2,RN,8.811006636112943,7,-5,0,21.45064624574496
1095,3,RN,8.811006636112943,7,-4,0,14.476372215292887
1095,4,RN,8.811006636112943,7,-3,0,16.23949243436504
1095,5,RN,8.811006636112943,7,-2,0,11.57389992589129
1095,6,RN,8.811006636112943,7,-1,0,12.89200520982953
1095,7,RN,8.811006636112943,7,0,1,11.922671978827834
1095,8,RN,8.811006636112943,7,1,1,14.570053065428002
1095,9,RN,8.811006636112943,7,2,1,16.932168944009174
1095,10,RN,8.811006636112943,7,3,1,13.763258975971429
1095,11,RN,8.811006636112943,7,4,1,18.90199974722196
1095,12,RN,8.811006636112943,7,5,1,19.986666951105015
1096,1,RN,8.680098671755525,7,-6,0,10.701442010092238
1096,2,RN,8.680098671755525,7,-5,0,8.955971541201109
1096,3,RN,8.680098671755525,7,-4,0,12.05875644874335
1096,4,RN,8.680098671755525,7,-3,0,5.303032429748726
1096,5,RN,8.680098671755525,7,-2,0,6.441095888411102
1096,6,RN,8.680098671755525,7,-1,0,11.00025892264323
1096,7,RN,8.680098671755525,7,0,1,9.608981302253348
1096,8,RN,8.680098671755525,7,1,1,18.09896008968359
1096,9,RN,8.680098671755525,7,2,1,18.163028844678436
1096,10,RN,8.680098671755525,7,3,1,16.163082941460484
1096,11,RN,8.680098671755525,7,4,1,13.911147125811562
1096,12,RN,8.680098671755525,7,5,1,16.960418029585572
1097,1,RN,8.769480052820558,7,-6,0,12.532389435399184
1097,2,RN,8.769480052820558,7,-5,0,16.55930629010202
1097,3,RN,8.769480052820558,7,-4,0,17.61305768313644
1097,4,RN,8.769480052820558,7,-3,0,14.874093727943603
1097,5,RN,8.769480052820558,7,-2,0,13.151351589445746
1097,6,RN,8.769480052820558,7,-1,0,13.571478498155482
1097,7,RN,8.769480052820558,7,0,1,9.670594194278314
1097,8,RN,8.769480052820558,7,1,1,6.529664538741423
1097,9,RN,8.769480052820558,7,2,1,19.842823181003507
1097,10,RN,8.769480052820558,7,3,1,14.499614609541654
1097,11,RN,8.769480052820558,7,4,1,13.106535685817734
1097,12,RN,8.769480052820558,7,5,1,14.95507670845727
1098,1,RN,7.84012622858569,7,-6,0,14.85199923120953
1098,2,RN,7.84012622858569,7,-5,0,10.840091275820562
1098,3,RN,7.84012622858569,7,-4,0,23.36778687351402
1098,4,RN,7.84012622858569,7,-3,0,21.760679873565365
1098,5,RN,7.84012622858569,7,-2,0,17.047745686538924
1098,6,RN,7.84012622858569,7,-1,0,16.00342968131364
1098,7,RN,7.84012622858569,7,0,1,26.979628011793572
1098,8,RN,7.84012622858569,7,1,1,18.738178139042557
1098,9,RN,7.84012622858569,7,2,1,14.48017536766943
1098,10,RN,7.84012622858569,7,3,1,15.479083938890446
1098,11,RN,7.84012622858569,7,4,1,19.58818370875011
1098,12,RN,7.84012622858569,7,5,1,21.884131693057636
1099,1,RN,8.220049425986867,7,-6,0,16.58761912814187
1099,2,RN,8.220049425986867,7,-5,0,15.583887224477484
1099,3,RN,8.220049425986867,7,-4,0,26.217332502324446
1099,4,RN,8.220049425986867,7,-3,0,14.839657801999206
1099,5,RN,8.220049425986867,7,-2,0,18.730449537516428
1099,6,RN,8.220049425986867,7,-1,0,18.453665992289196
1099,7,RN,8.220049425986867,7,0,1,17.831532703925692
1099,8,RN,8.220049425986867,7,1,1,23.810319813458236
1099,9,RN,8.220049425986867,7,2,1,25.190453397404692
1099,10,RN,8.220049425986867,7,3,1,21.673530116218075
1099,11,RN,8.220049425986867,7,4,1,19.43439777156735
1099,12,RN,8.220049425986867,7,5,1,20.375765567847633
1100,1,RN,11.121065407798806,7,-6,0,23.004753722024862
1100,2,RN,11.121065407798806,7,-5,0,21.744847392297977
1100,3,RN,11.121065407798806,7,-4,0,17.0647673912868
1100,4,RN,11.121065407798806,7,-3,0,11.93454200956275
1100,5,RN,11.121065407798806,7,-2,0,23.40414151660161
1100,6,RN,11.121065407798806,7,-1,0,20.54916139082165
1100,7,RN,11.121065407798806,7,0,1,21.59806755795972
1100,8,RN,11.121065407798806,7,1,1,28.576773392708326
1100,9,RN,11.121065407798806,7,2,1,31.76716057685662
1100,10,RN,11.121065407798806,7,3,1,27.876364062966836
1100,11,RN,11.121065407798806,7,4,1,26.199552905274544
1100,12,RN,11.121065407798806,7,5,1,17.877614852619793
1101,1,RN,9.831489564355422,7,-6,0,24.126492421215843
1101,2,RN,9.831489564355422,7,-5,0,20.412229111070353
1101,3,RN,9.831489564355422,7,-4,0,14.124735495462346
1101,4,RN,9.831489564355422,7,-3,0,10.526881627520218
1101,5,RN,9.831489564355422,7,-2,0,10.870849409528587
1101,6,RN,9.831489564355422,7,-1,0,12.743416604112001
1101,7,RN,9.831489564355422,7,0,1,8.55935400582327
1101,8,RN,9.831489564355422,7,1,1,13.760073413042395
1101,9,RN,9.831489564355422,7,2,1,11.905651914465718
1101,10,RN,9.831489564355422,7,3,1,20.34858726998707
1101,11,RN,9.831489564355422,7,4,1,13.825755762186333
1101,12,RN,9.831489564355422,7,5,1,14.947937769308986
1102,1,RN,7.485369341273325,7,-6,0,18.779348515556865
1102,2,RN,7.485369341273325,7,-5,0,19.411657803708742
1102,3,RN,7.485369341273325,7,-4,0,17.989628425851734
1102,4,RN,7.485369341273325,7,-3,0,19.049125034869128
1102,5,RN,7.485369341273325,7,-2,0,10.703805445490474
1102,6,RN,7.485369341273325,7,-1,0,18.66844969256324
1102,7,RN,7.485369341273325,7,0,1,17.03454849657648
1102,8,RN,7.485369341273325,7,1,1,22.277411376314856
1102,9,RN,7.485369341273325,7,2,1,30.264452943429617
1102,10,RN,7.485369341273325,7,3,1,14.069496343542435
1102,11,RN,7.485369341273325,7,4,1,14.322431911892782
1102,12,RN,7.485369341273325,7,5,1,12.947026864562629
1103,1,RN,7.3689621374849406,7,-6,0,10.543091428531412
1103,2,RN,7.3689621374849406,7,-5,0,14.818927713696581
1103,3,RN,7.3689621374849406,7,-4,0,16.887808033157015
1103,4,RN,7.3689621374849406,7,-3,0,6.331187369062209
1103,5,RN,7.3689621374849406,7,-2,0,17.82124596215268
1103,6,RN,7.3689621374849406,7,-1,0,9.264115394923508
1103,7,RN,7.3689621374849406,7,0,1,8.43287027438084
1103,8,RN,7.3689621374849406,7,1,1,14.475380045794138
1103,9,RN,7.3689621374849406,7,2,1,9.12923343387466
1103,10,RN,7.3689621374849406,7,3,1,5.429310179422915
1103,11,RN,7.3689621374849406,7,4,1,16.974855938981747
1103,12,RN,7.3689621374849406,7,5,1,13.316822146641345
1104,1,RN,5.749157946414227,7,-6,0,4.2415189609757835
1104,2,RN,5.749157946414227,7,-5,0,12.472999026459465
1104,3,RN,5.749157946414227,7,-4,0,8.73770413226005
1104,4,RN,5.749157946414227,7,-3,0,12.185020603838801
1104,5,RN,5.749157946414227,7,-2,0,12.040000078296927
1104,6,RN,5.749157946414227,7,-1,0,7.486684122269678
1104,7,RN,5.749157946414227,7,0,1,8.98536598837343
1104,8,RN,5.749157946414227,7,1,1,12.350685783654958
1104,9,RN,5.749157946414227,7,2,1,12.384632986227988
1104,10,RN,5.749157946414227,7,3,1,4.487863159400642
1104,11,RN,5.749157946414227,7,4,1,8.75873668098135
1104,12,RN,5.749157946414227,7,5,1,11.284022706965038
1105,1,RN,7.380671713486296,7,-6,0,10.612125491371366
1105,2,RN,7.380671713486296,7,-5,0,5.471857007212182
1105,3,RN,7.380671713486296,7,-4,0,13.21716696774336
1105,4,RN,7.380671713486296,7,-3,0,7.372945276426033
1105,5,RN,7.380671713486296,7,-2,0,10.328304146981347
1105,6,RN,7.380671713486296,7,-1,0,17.456150096970855
1105,7,RN,7.380671713486296,7,0,1,14.900088231890884
1105,8,RN,7.380671713486296,7,1,1,20.2709213021233
1105,9,RN,7.380671713486296,7,2,1,13.162422135049043
1105,10,RN,7.380671713486296,7,3,1,2.6075055019828977
1105,11,RN,7.380671713486296,7,4,1,7.048422117506757
1105,12,RN,7.380671713486296,7,5,1,17.36214010426298
1106,1,RN,6.194100630096637,7,-6,0,21.540536637080763
1106,2,RN,6.194100630096637,7,-5,0,22.615463612428037
1106,3,RN,6.194100630096637,7,-4,0,24.30185064017794
1106,4,RN,6.194100630096637,7,-3,0,17.746612718479724
1106,5,RN,6.194100630096637,7,-2,0,20.240549828317626
1106,6,RN,6.194100630096637,7,-1,0,15.407677174051457
1106,7,RN,6.194100630096637,7,0,1,26.077009687671246
1106,8,RN,6.194100630096637,7,1,1,26.73185963540295
1106,9,RN,6.194100630096637,7,2,1,21.650373445931756
1106,10,RN,6.194100630096637,7,3,1,12.471466903715447
1106,11,RN,6.194100630096637,7,4,1,15.302717553697006
1106,12,RN,6.194100630096637,7,5,1,21.376164665269805
1107,1,RN,7.128736897359746,7,-6,0,10.147174739082113
1107,2,RN,7.128736897359746,7,-5,0,12.148517909806884
1107,3,RN,7.128736897359746,7,-4,0,13.297335965143455
1107,4,RN,7.128736897359746,7,-3,0,7.39201514898895
1107,5,RN,7.128736897359746,7,-2,0,13.799576223909169
1107,6,RN,7.128736897359746,7,-1,0,9.083483768378777
1107,7,RN,7.128736897359746,7,0,1,10.948874024251804
1107,8,RN,7.128736897359746,7,1,1,16.97282651186093
1107,9,RN,7.128736897359746,7,2,1,18.752363363480082
1107,10,RN,7.128736897359746,7,3,1,22.136165695958223
1107,11,RN,7.128736897359746,7,4,1,19.700647047240572
1107,12,RN,7.128736897359746,7,5,1,6.659086958004135
1108,1,RN,8.453875525597274,7,-6,0,5.898008712096776
1108,2,RN,8.453875525597274,7,-5,0,8.963174123011868
1108,3,RN,8.453875525597274,7,-4,0,6.875969975716544
1108,4,RN,8.453875525597274,7,-3,0,13.12630671982626
1108,5,RN,8.453875525597274,7,-2,0,10.208267213815253
1108,6,RN,8.453875525597274,7,-1,0,8.122714104924714
1108,7,RN,8.453875525597274,7,0,1,17.437865177823173
1108,8,RN,8.453875525597274,7,1,1,19.184514788340714
1108,9,RN,8.453875525597274,7,2,1,10.114124644962072
1108,10,RN,8.453875525597274,7,3,1,17.983106513229977
1108,11,RN,8.453875525597274,7,4,1,13.00692302994685
1108,12,RN,8.453875525597274,7,5,1,13.115534562680782
1109,1,RN,8.203383141653326,7,-6,0,8.469578817305177
1109,2,RN,8.203383141653326,7,-5,0,10.800662516884156
1109,3,RN,8.203383141653326,7,-4,0,6.1775295218357735
1109,4,RN,8.203383141653326,7,-3,0,9.433000046211243
1109,5,RN,8.203383141653326,7,-2,0,2.259225042344055
1109,6,RN,8.203383141653326,7,-1,0,1.2864158442584905
1109,7,RN,8.203383141653326,7,0,1,1.6409645823697971
1109,8,RN,8.203383141653326,7,1,1,4.582609139735709
1109,9,RN,8.203383141653326,7,2,1,10.26040606417151
1109,10,RN,8.203383141653326,7,3,1,10.220453756353562
1109,11,RN,8.203383141653326,7,4,1,20.161275857239154
1109,12,RN,8.203383141653326,7,5,1,12.755719457702774
1110,1,RN,5.66632813272348,7,-6,0,3.140611999743509
1110,2,RN,5.66632813272348,7,-5,0,4.787159100204244
1110,3,RN,5.66632813272348,7,-4,0,9.544914972286922
1110,4,RN,5.66632813272348,7,-3,0,17.703543901956593
1110,5,RN,5.66632813272348,7,-2,0,4.453692947023562
1110,6,RN,5.66632813272348,7,-1,0,11.913519691676788
1110,7,RN,5.66632813272348,7,0,1,13.6436063966664
1110,8,RN,5.66632813272348,7,1,1,16.516971933525674
1110,9,RN,5.66632813272348,7,2,1,22.235968326243054
1110,10,RN,5.66632813272348,7,3,1,16.456550853245236
1110,11,RN,5.66632813272348,7,4,1,26.494486030295363
1110,12,RN,5.66632813272348,7,5,1,20.551946463584564
1111,1,RN,8.6964883375771,7,-6,0,20.29084983068191
1111,2,RN,8.6964883375771,7,-5,0,18.995312395564564
1111,3,RN,8.6964883375771,7,-4,0,22.868290908590367
1111,4,RN,8.6964883375771,7,-3,0,18.24250209961459
1111,5,RN,8.6964883375771,7,-2,0,25.646936645710298
1111,6,RN,8.6964883375771,7,-1,0,23.297591419187306
1111,7,RN,8.6964883375771,7,0,1,14.892111332829224
1111,8,RN,8.6964883375771,7,1,1,21.270555130019723
1111,9,RN,8.6964883375771,7,2,1,21.310388508945817
1111,10,RN,8.6964883375771,7,3,1,20.376240904899696
1111,11,RN,8.6964883375771,7,4,1,29.612516104093086
1111,12,RN,8.6964883375771,7,5,1,30.41036522788896
1112,1,RN,7.345877106212094,7,-6,0,5.6660841918658225
1112,2,RN,7.345877106212094,7,-5,0,-0.05752888471808815
1112,3,RN,7.345877106212094,7,-4,0,4.242941269952354
1112,4,RN,7.345877106212094,7,-3,0,9.854798555024516
1112,5,RN,7.345877106212094,7,-2,0,1.7840089062392885
1112,6,RN,7.345877106212094,7,-1,0,5.006282478857576
1112,7,RN,7.345877106212094,7,0,1,8.053203768810882
1112,8,RN,7.345877106212094,7,1,1,1.2224872279107002
1112,9,RN,7.345877106212094,7,2,1,-3.70040497301925
1112,10,RN,7.345877106212094,7,3,1,1.7712977776891616
1112,11,RN,7.345877106212094,7,4,1,7.1805183522304326
1112,12,RN,7.345877106212094,7,5,1,7.339382823203821
1113,1,RN,7.627121344770969,7,-6,0,5.866840448743149
1113,2,RN,7.627121344770969,7,-5,0,5.830492671054439
1113,3,RN,7.627121344770969,7,-4,0,21.121274164025294
1113,4,RN,7.627121344770969,7,-3,0,13.467036995315844
1113,5,RN,7.627121344770969,7,-2,0,11.059466153201146
1113,6,RN,7.627121344770969,7,-1,0,11.407355129410234
1113,7,RN,7.627121344770969,7,0,1,15.268833016757672
1113,8,RN,7.627121344770969,7,1,1,15.614051825368882
1113,9,RN,7.627121344770969,7,2,1,22.27380560845111
1113,10,RN,7.627121344770969,7,3,1,16.384318280879686
1113,11,RN,7.627121344770969,7,4,1,19.219333538396853
1113,12,RN,7.627121344770969,7,5,1,22.255713508377745
1114,1,RN,6.754989417394914,7,-6,0,3.252635980519649
1114,2,RN,6.754989417394914,7,-5,0,18.06505558319539
1114,3,RN,6.754989417394914,7,-4,0,8.899905306639026
1114,4,RN,6.754989417394914,7,-3,0,12.321603132480497
1114,5,RN,6.754989417394914,7,-2,0,14.46617574447318
1114,6,RN,6.754989417394914,7,-1,0,11.620839018643895
1114,7,RN,6.754989417394914,7,0,1,12.432157487793337
1114,8,RN,6.754989417394914,7,1,1,13.993945333074517
1114,9,RN,6.754989417394914,7,2,1,18.598915205738894
1114,10,RN,6.754989417394914,7,3,1,19.725255723295056
1114,11,RN,6.754989417394914,7,4,1,21.08907448906153
